Date,Open,High,Low,Close,Adj Close,Volume
2013-12-03,29280,29560,29140,29220,39.533203,7798600
2013-12-04,29000,29060,28620,28640,38.748493,10844000
2013-12-05,28660,28920,28440,28800,38.964962,10479650
2013-12-06,29080,29080,28560,28560,38.640259,9147450
2013-12-09,28800,29080,28800,29080,39.343784,6996900
2013-12-10,28820,29020,28620,28800,38.964962,7755600
2013-12-11,28520,28880,28320,28400,38.423786,10629150
2013-12-12,27920,28200,27920,28200,38.153194,14962050
2013-12-13,28200,28220,27800,27800,37.612019,10053250
2013-12-16,27820,28080,27660,28000,37.882603,8954400
2013-12-17,28340,28340,27860,27900,37.747311,7762400
2013-12-18,28100,28200,27880,28020,37.90966,10899200
2013-12-19,28360,28680,28360,28540,38.613197,10552400
2013-12-20,28260,28540,28260,28540,38.613197,8407400
2013-12-23,28740,28760,28580,28660,38.775547,10639200
2013-12-24,28600,28640,28300,28300,38.288486,10980350
2013-12-26,28160,28300,28020,28160,38.099075,12307800
2013-12-27,28200,28220,27900,27920,74.075645,10510000
2013-12-30,27920,27940,27200,27440,72.802139,16908100
2014-01-02,26960,27100,26040,26180,69.459183,31025000
2014-01-03,26000,26220,25740,25920,68.769363,26496600
2014-01-06,26060,26400,25920,26140,69.353065,19735800
2014-01-07,26000,26360,25900,26080,69.193871,19763200
2014-01-08,26000,26080,25740,25820,68.504051,20474650
2014-01-09,26140,26140,25500,25500,67.655045,21250950
2014-01-10,25500,25720,25440,25440,67.49585,18189150
2014-01-13,25660,25940,25460,25900,68.716309,16449350
2014-01-14,25940,26600,25800,26260,69.671432,14716650
2014-01-15,26600,26620,25960,25980,68.928574,11747450
