Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-09-28,232.835999,232.466995,239.33902,239.141998,239.141998,2471300000,BTCUSD=X
2015-09-29,239.016022,235.927994,239.801987,236.686996,236.686996,2269130000,BTCUSD=X
2015-09-30,236.639999,235.629013,237.733978,236.059998,236.059998,1974350000,BTCUSD=X
2015-10-01,236.003998,235.615997,238.445007,237.548981,237.548981,2048880000,BTCUSD=X
2015-10-02,237.264008,236.603012,238.540985,237.292999,237.292999,1967790000,BTCUSD=X
2015-10-05,238.147003,237.035019,240.382996,240.382996,240.382996,2333590000,BTCUSD=X
2015-10-06,240.363998,240.136002,246.935013,246.063004,246.063004,2753510000,BTCUSD=X
2015-10-07,246.169998,242.585022,246.681,242.968994,242.968994,2299920000,BTCUSD=X
2015-10-08,243.074982,242.178986,244.251007,242.304001,242.304001,1851530000,BTCUSD=X
2015-10-09,242.497986,242.121994,244.227997,243.931,243.931,1735310000,BTCUSD=X
2015-10-12,246.875,245.179001,247.453979,245.307999,245.307999,1738830000,BTCUSD=X
2015-10-13,245.199997,243.757004,250.235977,249.507996,249.507996,2819850000,BTCUSD=X
2015-10-14,249.493011,248.903015,254.274979,251.988983,251.988983,2746260000,BTCUSD=X
2015-10-15,252.106995,252.046005,255.962006,254.319992,254.319992,2522350000,BTCUSD=X
2015-10-16,254.29599,253.925995,266.13501,262.868988,262.868988,3590150000,BTCUSD=X
2015-10-19,261.860992,260.950989,264.820007,263.437012,263.437012,2525880000,BTCUSD=X
2015-10-20,263.571991,263.22699,270.834991,269.463013,269.463013,3088980000,BTCUSD=X
2015-10-21,269.306,263.838989,270.769989,266.272003,266.272003,2563730000,BTCUSD=X
2015-10-22,266.496002,266.13501,276.51001,274.02301,274.02301,3780860000,BTCUSD=X
2015-10-23,273.648987,273.542999,278.68399,276.496002,276.496002,2944250000,BTCUSD=X
2015-10-26,283.627991,280.51001,285.299988,285.299988,285.299988,3210880000,BTCUSD=X
2015-10-27,285.181,285.007996,296.212006,293.787994,293.787994,4633180000,BTCUSD=X
2015-10-28,293.703003,293.703003,306.330994,304.618011,304.618011,5080810000,BTCUSD=X
2015-10-29,304.324005,301.822998,318.170013,313.855011,313.855011,6449590000,BTCUSD=X
2015-10-30,313.942993,313.940002,334.169006,328.015015,328.015015,7830500000,BTCUSD=X
2015-11-02,325.941986,323.209015,365.359985,361.188995,361.188995,10191800000,BTCUSD=X
2015-11-03,361.872986,357.646973,417.899994,403.416992,403.416992,20616200000,BTCUSD=X
2015-11-04,403.664001,380.547974,495.562042,411.562988,411.562988,26390000000,BTCUSD=X
2015-11-05,408.077026,374.580994,447.561005,386.354004,386.354004,15182499200,BTCUSD=X
2015-11-06,388.046997,354.024994,395.835999,374.470001,374.470001,12268700000,BTCUSD=X
2015-11-09,374.324005,362.894989,385.278015,380.256989,380.256989,6822440000,BTCUSD=X
2015-11-10,379.984009,329.108002,381.386963,336.819,336.819,9579790400,BTCUSD=X
2015-11-11,339.820007,300.997009,340.584991,311.084015,311.084015,10707000000,BTCUSD=X
2015-11-12,314.07901,313.355988,345.080994,338.152008,338.152008,7847780000,BTCUSD=X
2015-11-13,338.497986,326.075012,340.914001,336.752991,336.752991,5200300000,BTCUSD=X
2015-11-16,319.734985,315.904999,331.626007,330.751007,330.751007,4798010000,BTCUSD=X
2015-11-17,330.362,329.614014,338.350006,335.093994,335.093994,5100160000,BTCUSD=X
2015-11-18,334.592987,330.640015,336.531006,334.589996,334.589996,4378380000,BTCUSD=X
2015-11-19,334.678986,325.27301,335.334015,326.148987,326.148987,4501110000,BTCUSD=X
2015-11-20,326.411011,312.21701,326.472992,322.021973,322.021973,5315290000,BTCUSD=X
2015-11-23,324.350006,321.290009,325.118011,323.04599,323.04599,2747890000,BTCUSD=X
2015-11-24,323.014008,318.118011,323.058014,320.04599,320.04599,2936260000,BTCUSD=X
2015-11-25,320.045013,316.769989,329.134003,328.205994,328.205994,4166690000,BTCUSD=X
2015-11-26,328.303009,328.229004,366.756958,352.68399,352.68399,10610500000,BTCUSD=X
2015-11-27,351.860992,347.869995,363.588989,358.041992,358.041992,5517910000,BTCUSD=X
2015-11-30,371.437012,370.382965,382.363007,377.321014,377.321014,7170160000,BTCUSD=X
2015-12-01,377.414001,356.562988,378.931,362.488007,362.488007,6045220000,BTCUSD=X
2015-12-02,361.845001,349.464996,362.231995,359.187012,359.187012,5416050000,BTCUSD=X
2015-12-03,359.330994,357.411987,370.274994,361.04599,361.04599,5071490000,BTCUSD=X
2015-12-04,361.261993,355.756989,363.515991,363.183044,363.183044,3578410000,BTCUSD=X
2015-12-07,389.977997,385.41098,399.968994,395.536011,395.536011,6345580000,BTCUSD=X
2015-12-08,395.753998,389.949982,415.562988,415.562988,415.562988,5780140000,BTCUSD=X
2015-12-09,414.44101,406.290985,423.119965,417.562988,417.562988,9091720000,BTCUSD=X
2015-12-10,417.988007,411.548004,419.509003,415.479004,415.479004,5213890000,BTCUSD=X
2015-12-11,415.281006,415.281006,451.937988,451.937988,451.937988,11094400000,BTCUSD=X
2015-12-14,433.272003,430.455994,447.141968,444.182007,444.182007,13049600000,BTCUSD=X
2015-12-15,443.877991,443.877991,465.321014,465.321014,465.321014,8312110400,BTCUSD=X
2015-12-16,465.208008,443.851013,465.208008,454.93399,454.93399,10794400000,BTCUSD=X
2015-12-17,454.777008,448.858002,457.859955,456.078003,456.078003,4797840000,BTCUSD=X
2015-12-18,455.846954,454.940033,465.177002,463.615997,463.615997,6022010000,BTCUSD=X
2015-12-21,442.838013,427.312012,444.729004,438.639008,438.639008,7763969600,BTCUSD=X
2015-12-22,437.436005,435.515991,443.687988,436.571991,436.571991,5084040000,BTCUSD=X
2015-12-23,436.720001,436.618988,444.528961,442.401001,442.401001,4716140000,BTCUSD=X
2015-12-24,443.091034,443.076996,458.456024,454.984985,454.984985,5715720000,BTCUSD=X
2015-12-25,454.85498,452.075043,458.304993,455.653046,455.653046,3907850000,BTCUSD=X
2015-12-28,423.342987,418.480957,429.769043,422.278961,422.278961,4963860000,BTCUSD=X
2015-12-29,422.097992,420.627014,432.982971,432.982971,432.982971,5159650000,BTCUSD=X
2015-12-30,433.299988,422.084015,434.387024,426.619995,426.619995,4688940000,BTCUSD=X
2015-12-31,425.875,418.734985,432.92099,430.566986,430.566986,4599660000,BTCUSD=X
2016-01-01,430.721008,427.515015,436.246033,434.334045,434.334045,3627890000,BTCUSD=X
2016-01-04,430.061005,429.084045,434.516998,433.091003,433.091003,3847750000,BTCUSD=X
2016-01-05,433.069,429.675995,434.181976,431.959991,431.959991,3452260000,BTCUSD=X
2016-01-06,431.855988,426.341003,431.855988,429.105011,429.105011,3404250000,BTCUSD=X
2016-01-07,430.010986,429.076996,458.765991,458.048004,458.048004,8756220000,BTCUSD=X
2016-01-08,457.537994,447.937988,462.93399,453.230042,453.230042,5699300000,BTCUSD=X
2016-01-11,448.697998,443.85498,450.661987,448.428009,448.428009,4045000000,BTCUSD=X
2016-01-12,448.182007,435.690033,448.182007,435.690033,435.690033,11560700000,BTCUSD=X
2016-01-13,434.664978,424.442963,435.186005,432.371002,432.371002,17388800000,BTCUSD=X
2016-01-14,432.287964,427.845001,433.324036,430.306,430.306,4394550000,BTCUSD=X
2016-01-15,430.255005,364.330994,430.255005,364.330994,364.330994,15335100800,BTCUSD=X
2016-01-18,381.733002,376.665009,388.104004,387.167999,387.167999,5440390000,BTCUSD=X
2016-01-19,387.026001,378.971985,387.72998,380.148987,380.148987,4681980000,BTCUSD=X
2016-01-20,379.73999,376.598999,425.266968,420.230042,420.230042,12172000000,BTCUSD=X
2016-01-21,419.631989,406.300018,422.877014,410.261993,410.261993,6833800000,BTCUSD=X
2016-01-22,409.751007,375.282013,410.410004,382.492004,382.492004,9154660000,BTCUSD=X
2016-01-25,402.316986,388.553986,402.316986,391.726013,391.726013,5906240000,BTCUSD=X
2016-01-26,392.002014,390.575043,397.765991,392.153015,392.153015,5814700000,BTCUSD=X
2016-01-27,392.444,391.782043,396.842987,394.971985,394.971985,4742440000,BTCUSD=X
2016-01-28,395.145966,379.735016,395.502014,380.289001,380.289001,5924790000,BTCUSD=X
2016-01-29,380.108002,365.451996,384.378967,379.473999,379.473999,8612529600,BTCUSD=X
2016-02-01,369.350006,367.957001,378.071991,373.056,373.056,5165670000,BTCUSD=X
2016-02-02,372.920013,372.920013,375.882996,374.447998,374.447998,4037870000,BTCUSD=X
2016-02-03,374.645996,368.044983,374.950012,369.949005,369.949005,4593340000,BTCUSD=X
2016-02-04,370.174011,369.993011,391.608002,389.593994,389.593994,6928550400,BTCUSD=X
2016-02-05,388.89801,385.571991,391.093994,386.549011,386.549011,4382500000,BTCUSD=X
2016-02-08,376.756989,373.334015,379.878998,373.446991,373.446991,4767110000,BTCUSD=X
2016-02-09,373.423004,372.89801,377.246002,376.028992,376.028992,5531850000,BTCUSD=X
2016-02-10,376.145996,375.78299,385.483002,381.648987,381.648987,8513089600,BTCUSD=X
2016-02-11,382.114014,376.398987,383.130005,379.653992,379.653992,7437560000,BTCUSD=X
2016-02-12,379.686035,379.600006,384.95401,384.263031,384.263031,6704280000,BTCUSD=X
2016-02-15,407.567993,397.748993,410.381012,400.184967,400.184967,7407049600,BTCUSD=X
2016-02-16,401.432007,401.432007,408.945007,407.488007,407.488007,7309310400,BTCUSD=X
2016-02-17,407.655975,406.783997,421.166962,416.32196,416.32196,8319360000,BTCUSD=X
2016-02-18,416.571991,415.638,425.995972,422.372986,422.372986,7675260000,BTCUSD=X
2016-02-19,422.730011,417.604004,423.104004,420.785004,420.785004,5571130000,BTCUSD=X
2016-02-22,438.989044,432.916992,439.044983,437.747986,437.747986,8538520000,BTCUSD=X
2016-02-23,438.255005,417.821014,439.857971,420.735992,420.735992,8524489600,BTCUSD=X
2016-02-24,420.955994,413.907013,425.549957,424.954987,424.954987,6774369600,BTCUSD=X
2016-02-25,425.036987,420.415009,427.718994,424.544006,424.544006,7079800000,BTCUSD=X
2016-02-26,424.628998,421.619995,432.152008,432.152008,432.152008,6148600000,BTCUSD=X
2016-02-29,433.437988,431.693024,441.506989,437.696991,437.696991,6069470000,BTCUSD=X
2016-03-01,437.916992,432.319,439.653015,435.122986,435.122986,7489580000,BTCUSD=X
2016-03-02,435.131012,423.989014,435.916992,423.989014,423.989014,7495529600,BTCUSD=X
2016-03-03,423.911987,419.411041,425.372986,421.65097,421.65097,10048400000,BTCUSD=X
2016-03-04,421.836029,410.939026,425.177979,410.939026,410.939026,9085609600,BTCUSD=X
2016-03-07,407.756989,406.30899,415.916992,414.321014,414.321014,8576240000,BTCUSD=X
2016-03-08,414.464996,411.093994,416.243011,413.971985,413.971985,7031169600,BTCUSD=X
2016-03-09,413.894012,411.605988,416.032013,414.859985,414.859985,7001230400,BTCUSD=X
2016-03-10,414.743988,413.251007,417.511993,417.131012,417.131012,8102289600,BTCUSD=X
2016-03-11,417.237976,417.013,423.925995,421.689972,421.689972,7396969600,BTCUSD=X
2016-03-14,414.200989,414.200989,416.68399,416.437988,416.437988,9525940000,BTCUSD=X
2016-03-15,416.388,414.984985,418.131012,416.829987,416.829987,6678170000,BTCUSD=X
2016-03-16,416.888,415.912018,417.686035,417.010956,417.010956,6518580000,BTCUSD=X
2016-03-17,417.889038,417.889038,420.997009,420.621002,420.621002,8352860000,BTCUSD=X
2016-03-18,420.546997,406.136993,420.546997,409.548004,409.548004,10494000000,BTCUSD=X
2016-03-21,413.417999,410.381012,413.417999,413.307007,413.307007,6165540000,BTCUSD=X
2016-03-22,413.131989,412.531006,418.374969,418.088989,418.088989,6681330000,BTCUSD=X
2016-03-23,418.161011,417.364014,419.268005,418.040985,418.040985,6144420000,BTCUSD=X
2016-03-24,418.424011,415.485992,418.679993,416.394012,416.394012,6834670400,BTCUSD=X
2016-03-25,416.507996,415.558014,418.079956,417.177002,417.177002,5256000000,BTCUSD=X
2016-03-28,426.548004,423.292999,426.856995,424.231018,424.231018,6852280000,BTCUSD=X
2016-03-29,424.303955,412.681,426.203003,416.516022,416.516022,7541150400,BTCUSD=X
2016-03-30,416.834015,412.496002,416.834015,414.81601,414.81601,6603410000,BTCUSD=X
2016-03-31,415.256989,415.256989,418.368988,416.728973,416.728973,6021520000,BTCUSD=X
2016-04-01,416.76001,415.830994,418.172974,417.959991,417.959991,5123570000,BTCUSD=X
2016-04-04,421.299011,419.601013,422.342987,421.444,421.444,5063430000,BTCUSD=X
2016-04-05,421.016998,420.613983,424.256989,424.029999,424.029999,6071800000,BTCUSD=X
2016-04-06,424.283966,422.729004,424.527008,423.412994,423.412994,5909100000,BTCUSD=X
2016-04-07,423.620026,420.518005,423.657013,422.744995,422.744995,5785860000,BTCUSD=X
2016-04-08,422.906982,419.63501,425.360992,420.348999,420.348999,6345470000,BTCUSD=X
2016-04-11,421.871979,420.53299,422.738983,422.483002,422.483002,5074750000,BTCUSD=X
2016-04-12,422.842987,422.842987,427.277039,425.190033,425.190033,7072880000,BTCUSD=X
2016-04-13,425.631989,422.915985,426.65799,423.733978,423.733978,6906040000,BTCUSD=X
2016-04-14,423.934998,423.013,425.371002,424.282013,424.282013,4528100000,BTCUSD=X
2016-04-15,424.427002,424.427002,429.927979,429.713013,429.713013,5480150000,BTCUSD=X
2016-04-18,427.611023,427.085999,429.273987,428.591003,428.591003,5567090000,BTCUSD=X
2016-04-19,428.702972,428.103973,436.019989,435.509033,435.509033,5281050000,BTCUSD=X
2016-04-20,435.324036,434.406006,443.054016,441.389038,441.389038,7289009600,BTCUSD=X
2016-04-21,441.415985,440.951996,450.548004,449.424988,449.424988,6820470400,BTCUSD=X
2016-04-22,449.687988,444.149994,449.810028,445.73703,445.73703,5880440000,BTCUSD=X
2016-04-25,459.121002,453.59198,466.619995,461.425964,461.425964,8709180000,BTCUSD=X
2016-04-26,461.64801,461.620972,467.964996,466.088989,466.088989,7897190400,BTCUSD=X
2016-04-27,466.261993,444.134003,467.079041,444.687012,444.687012,9356489600,BTCUSD=X
2016-04-28,445.037994,436.649963,449.551025,449.010956,449.010956,7406470400,BTCUSD=X
2016-04-29,449.40799,446.017029,455.384003,455.096985,455.096985,4925850000,BTCUSD=X
2016-05-02,451.933044,441.77597,452.445007,444.669006,444.669006,9212700000,BTCUSD=X
2016-05-03,444.72699,442.617004,451.096954,450.303955,450.303955,5936640000,BTCUSD=X
2016-05-04,450.182983,445.630005,450.37796,446.721985,446.721985,5040730000,BTCUSD=X
2016-05-05,446.710999,445.883026,448.506042,447.976013,447.976013,5044080000,BTCUSD=X
2016-05-06,447.941986,447.067963,461.375031,459.602966,459.602966,7279680000,BTCUSD=X
2016-05-09,458.205994,456.530975,462.481018,460.483002,460.483002,5549310000,BTCUSD=X
2016-05-10,460.518005,448.954041,461.928986,450.894989,450.894989,5895610000,BTCUSD=X
2016-05-11,450.863983,450.863983,454.576019,452.728027,452.728027,5060520000,BTCUSD=X
2016-05-12,452.44696,449.249969,454.949036,454.765991,454.765991,5984930000,BTCUSD=X
2016-05-13,454.849976,453.453003,457.054993,455.670013,455.670013,6084500000,BTCUSD=X
2016-05-16,457.585968,452.945007,458.200043,454.162994,454.162994,5917150000,BTCUSD=X
2016-05-17,454.009003,453.605011,455.071991,453.78302,453.78302,6410030000,BTCUSD=X
2016-05-18,453.69104,453.299011,455.998016,454.618988,454.618988,8685009600,BTCUSD=X
2016-05-19,454.524017,438.714996,454.632965,438.714996,438.714996,9602740000,BTCUSD=X
2016-05-20,437.792999,437.389008,444.053986,442.675995,442.675995,8198790400,BTCUSD=X
2016-05-23,439.348022,438.822998,444.345001,444.154999,444.154999,5058250000,BTCUSD=X
2016-05-24,444.290985,443.929993,447.100006,445.980988,445.980988,6578310000,BTCUSD=X
2016-05-25,446.062012,446.062012,450.298035,449.59903,449.59903,6523100000,BTCUSD=X
2016-05-26,449.671997,447.895996,453.644012,453.384003,453.384003,6520380000,BTCUSD=X
2016-05-27,453.520996,453.520996,478.149017,473.46402,473.46402,16478099200,BTCUSD=X
2016-05-30,528.471008,522.963013,544.348999,533.864014,533.864014,8795870400,BTCUSD=X
2016-05-31,534.190979,520.661987,546.617981,531.385986,531.385986,13845000000,BTCUSD=X
2016-06-01,531.106995,525.635986,543.080017,536.919983,536.919983,8606180000,BTCUSD=X
2016-06-02,536.515015,533.078003,540.35199,537.971985,537.971985,6037820000,BTCUSD=X
2016-06-03,537.682007,536.919983,574.638,569.19397,569.19397,12202000000,BTCUSD=X
2016-06-06,574.60199,574.60199,586.469971,585.536987,585.536987,7213889600,BTCUSD=X
2016-06-07,585.445007,567.514038,590.258972,576.596985,576.596985,10777000000,BTCUSD=X
2016-06-08,577.166992,573.130005,582.838989,581.64502,581.64502,8026580000,BTCUSD=X
2016-06-09,582.203003,570.950989,582.203003,574.630005,574.630005,7130100000,BTCUSD=X
2016-06-10,575.836975,573.325012,579.127014,577.469971,577.469971,6699190000,BTCUSD=X
2016-06-13,671.654053,664.487,716.004028,704.376038,704.376038,24329500800,BTCUSD=X
2016-06-14,704.504028,662.804016,704.504028,685.559021,685.559021,18669400000,BTCUSD=X
2016-06-15,685.684998,672.560974,696.302979,694.468994,694.468994,9922380000,BTCUSD=X
2016-06-16,696.523071,696.523071,773.722046,766.308044,766.308044,27163398400,BTCUSD=X
2016-06-17,768.487,716.55603,775.356018,748.908997,748.908997,36332099200,BTCUSD=X
2016-06-20,763.927002,732.72699,764.083984,737.226074,737.226074,17451100800,BTCUSD=X
2016-06-21,735.882935,639.070007,735.882935,666.651978,666.651978,30994400000,BTCUSD=X
2016-06-22,665.914978,587.482971,678.669983,596.116028,596.116028,26639299200,BTCUSD=X
2016-06-23,597.442993,558.138977,629.327026,623.97699,623.97699,25346200000,BTCUSD=X
2016-06-24,625.575012,625.271912,681.72699,665.29895,665.29895,22431699200,BTCUSD=X
2016-06-27,629.348999,620.523987,655.275024,655.275024,655.275024,12213400000,BTCUSD=X
2016-06-28,658.10199,637.77301,659.247986,647.000977,647.000977,13838499200,BTCUSD=X
2016-06-29,644.122009,628.283997,644.682007,639.890015,639.890015,14245600000,BTCUSD=X
2016-06-30,640.591003,636.608032,675.403015,673.336975,673.336975,13898000000,BTCUSD=X
2016-07-01,672.515076,669.593994,686.153992,676.296021,676.296021,13443100800,BTCUSD=X
2016-07-04,658.804016,650.507996,683.661987,683.661987,683.661987,9200840000,BTCUSD=X
2016-07-05,683.208984,665.065979,683.491028,670.627014,670.627014,13047600000,BTCUSD=X
2016-07-06,670.41803,670.41803,681.89801,677.330994,677.330994,13496099200,BTCUSD=X
2016-07-07,678.090027,611.833984,682.432068,640.562012,640.562012,25809100800,BTCUSD=X
2016-07-08,640.687988,636.46698,666.70697,666.52301,666.52301,14197000000,BTCUSD=X
2016-07-11,648.484009,644.97998,659.629028,647.658997,647.658997,10791000000,BTCUSD=X
2016-07-12,648.28302,646.778992,675.258972,664.551086,664.551086,13817299200,BTCUSD=X
2016-07-13,664.796997,654.468018,668.700012,654.468018,654.468018,13144900000,BTCUSD=X
2016-07-14,652.922974,652.922974,662.901978,658.078003,658.078003,9851140000,BTCUSD=X
2016-07-15,659.171021,659.039978,667.077026,663.255005,663.255005,8167310400,BTCUSD=X
2016-07-18,679.809021,668.624939,681.554993,673.106018,673.106018,6946500000,BTCUSD=X
2016-07-19,672.737976,667.632019,673.276978,672.864014,672.864014,6120330000,BTCUSD=X
2016-07-20,672.80603,663.359985,672.929077,665.684998,665.684998,9463640000,BTCUSD=X
2016-07-21,665.228027,660.414917,666.218994,665.012024,665.012024,6049180000,BTCUSD=X
2016-07-22,664.921997,646.721985,666.583008,650.619019,650.619019,13416900000,BTCUSD=X
2016-07-25,661.263,653.395081,661.828003,654.096985,654.096985,7817649600,BTCUSD=X
2016-07-26,654.226013,645.879028,656.224976,651.783997,651.783997,22513500800,BTCUSD=X
2016-07-27,651.627014,648.447021,657.456055,654.35199,654.35199,14746099200,BTCUSD=X
2016-07-28,654.492004,654.492004,657.594971,655.035034,655.035034,8642840000,BTCUSD=X
2016-07-29,655.111023,654.786011,657.796021,656.992004,656.992004,6070350000,BTCUSD=X
2016-08-01,624.601929,605.883972,626.119019,606.271973,606.271973,12188700000,BTCUSD=X
2016-08-02,606.396973,531.333984,612.848022,547.465027,547.465027,33093299200,BTCUSD=X
2016-08-03,548.656006,541.546997,573.359985,566.35498,566.35498,20798200000,BTCUSD=X
2016-08-04,566.328979,565.776978,579.495972,578.289001,578.289001,12529200000,BTCUSD=X
2016-08-05,578.281006,569.981995,578.281006,575.04303,575.04303,6612790000,BTCUSD=X
2016-08-08,592.736023,588.046997,592.994019,591.054016,591.054016,6119410000,BTCUSD=X
2016-08-09,591.038025,584.79303,591.091003,587.801025,587.801025,9222809600,BTCUSD=X
2016-08-10,587.64801,586.370972,599.984009,592.103027,592.103027,10290500000,BTCUSD=X
2016-08-11,592.124023,589.119934,597.541931,589.119934,589.119934,7451440000,BTCUSD=X
2016-08-12,588.797974,583.810974,589.909973,587.559021,587.559021,6921800000,BTCUSD=X
2016-08-15,570.494019,563.23999,573.580017,567.23999,567.23999,5726230000,BTCUSD=X
2016-08-16,567.242981,566.716003,581.737976,577.439026,577.439026,5840520000,BTCUSD=X
2016-08-17,577.760986,571.429993,580.893982,573.216003,573.216003,5444300000,BTCUSD=X
2016-08-18,573.70697,573.429993,577.791992,574.317993,574.317993,5989660000,BTCUSD=X
2016-08-19,574.338989,574.182007,578.237976,575.630005,575.630005,5063160000,BTCUSD=X
2016-08-22,581.310974,580.593994,588.447998,586.752991,586.752991,7284400000,BTCUSD=X
2016-08-23,586.770996,581.633972,589.473999,583.414978,583.414978,8534920000,BTCUSD=X
2016-08-24,583.411987,579.85498,583.590027,580.182007,580.182007,5632820000,BTCUSD=X
2016-08-25,580.179993,575.166992,580.450989,577.760986,577.760986,13613000000,BTCUSD=X
2016-08-26,577.752991,576.857971,580.622986,579.651001,579.651001,4885680000,BTCUSD=X
2016-08-29,574.070984,573.465027,576.278015,574.106995,574.106995,11039800000,BTCUSD=X
2016-08-30,574.114014,574.114014,578.356995,577.502991,577.502991,7034240000,BTCUSD=X
2016-08-31,577.591003,573.642029,577.861023,575.471924,575.471924,7584089600,BTCUSD=X
2016-09-01,575.546021,571.814026,576.310974,572.302979,572.302979,7692340000,BTCUSD=X
2016-09-02,572.409973,570.810974,575.643005,575.536987,575.536987,7991080000,BTCUSD=X
2016-09-05,608.98999,602.242004,609.054993,606.590027,606.590027,8244680000,BTCUSD=X
2016-09-06,606.50592,605.091003,610.830017,610.436035,610.436035,7852910400,BTCUSD=X
2016-09-07,610.572998,608.512939,614.544983,614.544006,614.544006,7503240000,BTCUSD=X
2016-09-08,614.63501,613.843994,628.77002,626.315979,626.315979,8671300000,BTCUSD=X
2016-09-09,626.35199,620.263,626.830017,622.861023,622.861023,6455020000,BTCUSD=X
2016-09-12,607.005005,605.411011,608.458984,608.242981,608.242981,7281230400,BTCUSD=X
2016-09-13,608.025024,606.924988,611.192993,609.241028,609.241028,8692060000,BTCUSD=X
2016-09-14,608.841003,608.410034,611.952026,610.684021,610.684021,4787770000,BTCUSD=X
2016-09-15,610.588013,607.155029,611.085999,607.155029,607.155029,5946460000,BTCUSD=X
2016-09-16,607.245972,606.734985,609.260986,606.973022,606.973022,6496340000,BTCUSD=X
2016-09-19,609.870972,608.27002,610.932007,609.22699,609.22699,5479640000,BTCUSD=X
2016-09-20,609.254028,607.937988,609.525024,608.312012,608.312012,7271089600,BTCUSD=X
2016-09-21,603.588013,595.882996,603.588013,597.148987,597.148987,8277620000,BTCUSD=X
2016-09-22,597.278931,596.213013,598.487,596.297974,596.297974,6708530000,BTCUSD=X
2016-09-23,596.198975,595.786011,603.205017,602.84198,602.84198,5106700000,BTCUSD=X
2016-09-26,600.807007,600.348999,608.143005,608.04303,608.04303,5915380000,BTCUSD=X
2016-09-27,608.021973,604.109985,608.247986,606.166016,606.166016,4942240000,BTCUSD=X
2016-09-28,606.242981,604.606995,606.590027,604.728027,604.728027,4872260000,BTCUSD=X
2016-09-29,605.018982,604.848022,606.823975,605.692993,605.692993,5565860000,BTCUSD=X
2016-09-30,605.715027,604.142029,609.734985,609.734985,609.734985,5612240000,BTCUSD=X
2016-10-03,610.968018,610.455078,612.567993,612.132996,612.132996,4679830000,BTCUSD=X
2016-10-04,612.052002,609.479004,612.054016,610.203979,610.203979,4980160000,BTCUSD=X
2016-10-05,610.218018,609.617004,613.814026,612.510986,612.510986,6807750400,BTCUSD=X
2016-10-06,612.469971,611.468994,613.81897,613.020996,613.020996,5681210000,BTCUSD=X
2016-10-07,612.607971,611.820984,617.911987,617.120972,617.120972,6407140000,BTCUSD=X
2016-10-10,616.822021,616.197021,621.317993,618.994019,618.994019,6748110400,BTCUSD=X
2016-10-11,619.237976,618.5,642.080017,641.072021,641.072021,10359000000,BTCUSD=X
2016-10-12,640.870972,635.965027,641.336975,636.192017,636.192017,9237020000,BTCUSD=X
2016-10-13,636.030029,635.028992,638.833008,636.78595,636.78595,6162070000,BTCUSD=X
2016-10-14,637.007996,637.007996,641.284973,640.377991,640.377991,5814460000,BTCUSD=X
2016-10-17,641.817993,638.663025,642.328003,639.192993,639.192993,5806360000,BTCUSD=X
2016-10-18,639.411011,635.995972,640.736023,637.960022,637.960022,6554670000,BTCUSD=X
2016-10-19,638.133972,628.013,638.874023,630.52002,630.52002,6938169600,BTCUSD=X
2016-10-20,630.663025,628.257996,631.916992,630.856995,630.856995,5695730000,BTCUSD=X
2016-10-21,630.825012,630.69397,634.093933,632.828003,632.828003,5595100000,BTCUSD=X
2016-10-24,657.161011,652.594971,657.252014,653.760986,653.760986,6221820000,BTCUSD=X
2016-10-25,654.002014,653.697998,664.424011,657.588013,657.588013,9037880000,BTCUSD=X
2016-10-26,657.677979,657.677979,679.728027,678.304016,678.304016,8887710400,BTCUSD=X
2016-10-27,678.213989,678.039978,688.593994,688.313049,688.313049,9610529600,BTCUSD=X
2016-10-28,688,684.161987,690.44397,689.651001,689.651001,8114550400,BTCUSD=X
2016-10-31,702.640015,691.682007,709.289001,700.971985,700.971985,9706440000,BTCUSD=X
2016-11-01,701.336975,701.336975,736.452026,729.79303,729.79303,13052700000,BTCUSD=X
2016-11-02,730.065979,722.348999,740.828979,740.828979,740.828979,8486520000,BTCUSD=X
2016-11-03,742.346008,678.156006,745.772949,688.700012,688.700012,17280800000,BTCUSD=X
2016-11-04,689.124023,685.562988,706.929993,703.234985,703.234985,9990769600,BTCUSD=X
2016-11-07,710.736023,699.903015,710.736023,703.130981,703.130981,6504710000,BTCUSD=X
2016-11-08,703.088989,702.390076,712.987,709.848022,709.848022,7966080000,BTCUSD=X
2016-11-09,709.825012,708.609985,740.046021,723.27301,723.27301,13242900000,BTCUSD=X
2016-11-10,722.843994,711.210083,723.018005,715.534058,715.534058,6880780000,BTCUSD=X
2016-11-11,715.554993,714.409973,718.317993,716.411011,716.411011,6311970000,BTCUSD=X
2016-11-14,701.997009,699.807983,706.284058,705.020996,705.020996,6299300000,BTCUSD=X
2016-11-15,705.794006,705.259949,715.718018,711.619019,711.619019,7203849600,BTCUSD=X
2016-11-16,711.166992,709.03894,747.61499,744.197998,744.197998,14129400000,BTCUSD=X
2016-11-17,744.875916,739.510986,755.64502,740.976929,740.976929,10857900000,BTCUSD=X
2016-11-18,740.705017,736.890015,752.881958,751.584961,751.584961,8736310400,BTCUSD=X
2016-11-21,731.265015,730.51001,741.722046,739.247986,739.247986,6080240000,BTCUSD=X
2016-11-22,739.643005,736.526978,753.869995,751.346985,751.346985,12990600000,BTCUSD=X
2016-11-23,751.741089,738.924011,752.25,744.593994,744.593994,7654380000,BTCUSD=X
2016-11-24,744.619995,733.48999,746.831909,740.289001,740.289001,8591929600,BTCUSD=X
